ts,consumo_gas,producao,turno,gas/prod
2020-08-22 09:49:27,70.51963,1712.0,TURNO 1,41.191372663551405
2020-08-22 10:06:22,18.3432,446.6141,TURNO 1,41.071699258935176
2020-08-22 10:22:10,19.90275,494.9639,TURNO 1,40.21050828151306
2020-08-22 10:36:27,75.94128,1862.582,TURNO 1,40.77204654613864
2020-08-22 11:08:55,68.20432,1821.9779999999998,TURNO 1,37.43421709812083
2020-08-22 11:28:58,9.64772,244.0651,TURNO 1,39.5292895215252
2020-08-22 11:44:07,73.7991,1753.411,TURNO 1,42.088877051643905
2020-08-22 11:59:05,73.62401,1858.832,TURNO 1,39.60767299035093
2020-08-22 12:14:03,70.68541,1734.391,TURNO 1,40.755175736036456
2020-08-22 12:29:01,70.88139,1727.604,TURNO 1,41.02872533288878
2020-08-22 12:43:59,70.63282,1745.61,TURNO 1,40.463116045393875
2020-08-22 12:58:57,70.31567,1731.4389999999999,TURNO 1,40.611115956149774
2020-08-22 13:14:06,70.75118,1733.2520000000002,TURNO 1,40.819903857027136
2020-08-22 13:28:57,53.121030000000005,1347.0639999999999,TURNO 1,39.43467422483268
2020-08-22 13:52:11,0.0,0.0,TURNO 1,0.0
2020-08-22 14:17:42,4.898796,147.5729,TURNO 2,33.19576968400025
2020-08-22 14:32:40,71.75618,1575.045,TURNO 2,45.55817770285929
2020-08-22 14:47:38,72.07433,1731.01,TURNO 2,41.6371540314614
2020-08-22 15:02:36,69.7573,1723.661,TURNO 2,40.47042893005063
2020-08-22 15:17:45,68.32066,1733.021,TURNO 2,39.42286908237119
2020-08-22 15:32:43,70.53748,1732.704,TURNO 2,40.70948067298281
2020-08-22 15:47:41,70.44156,1725.2679999999998,TURNO 2,40.829343615020974
2020-08-22 16:02:38,70.69263000000001,1729.1889999999999,TURNO 2,40.881956801714566
2020-08-22 16:17:36,70.75406,1726.9,TURNO 2,40.971718107591634
2020-08-22 16:32:45,71.1328,1724.7779999999998,TURNO 2,41.241713426307626
2020-08-22 16:47:43,71.58563000000001,1725.239,TURNO 2,41.49316703366896
2020-08-22 17:02:41,71.825,1724.756,TURNO 2,41.64357161244837
2020-08-22 17:17:40,72.03878,1726.776,TURNO 2,41.718659513451655
2020-08-22 17:32:38,72.24736999999999,1729.849,TURNO 2,41.76513094495531
2020-08-22 17:47:40,72.24342,1732.287,TURNO 2,41.704070976691504
2020-08-22 18:02:38,72.13405999999999,1735.3970000000002,TURNO 2,41.56631594960692
2020-08-22 18:17:41,72.02081,1734.527,TURNO 2,41.52187311007554
2020-08-22 18:32:39,71.88524,1736.943,TURNO 2,41.38606736087482
2020-08-22 18:47:42,71.88764,1728.025,TURNO 2,41.601041651596475
2020-08-22 19:02:40,71.28232,1696.253,TURNO 2,42.02340099030038
2020-08-22 19:17:38,69.77363000000001,1702.023,TURNO 2,40.99452827605738
2020-08-22 19:32:36,69.92636999999999,1741.441,TURNO 2,40.15431473130585
2020-08-22 19:47:45,70.11126999999999,1737.141,TURNO 2,40.360149233712164
2020-08-22 20:02:43,70.35213,1727.879,TURNO 2,40.71588924918933
2020-08-22 20:17:41,69.71468,1644.63,TURNO 2,42.38927904756693
2020-08-22 20:32:39,60.13397,1235.298,TURNO 2,48.679727482761244
2020-08-22 20:56:57,32.94786,586.8609,TURNO 2,56.14253735425209
2020-08-22 21:11:55,60.46315,808.5849,TURNO 2,74.77650151517794
2020-08-22 21:26:53,66.24549,1079.756,TURNO 2,61.352277736822025
2020-08-22 22:25:49,26.2063,316.6942,TURNO 3,82.74954198719142
2020-08-22 22:40:48,74.07689,1245.87,TURNO 3,59.45796110348592
2020-08-22 22:55:52,72.4709,1457.505,TURNO 3,49.722573850518515
2020-08-22 23:10:51,73.46098,1632.0620000000001,TURNO 3,45.01114540991703
2020-08-22 23:25:48,70.42963,1624.495,TURNO 3,43.354784102136364
2020-08-22 23:40:57,77.47802,1809.191,TURNO 3,42.824676885967264
2020-08-22 23:55:55,71.23769,1644.348,TURNO 3,43.3227577130875
2020-08-23 00:00:43,22.42053,539.3234,TURNO 3,41.571587659649104
2020-08-23 00:15:47,69.95749,1677.3629999999998,TURNO 3,41.706827919776465
2020-08-23 00:30:45,70.03272,1668.09,TURNO 3,41.98377785371293
2020-08-23 00:45:53,70.07455,1679.8339999999998,TURNO 3,41.715163522109926
2020-08-23 01:00:51,70.10016999999999,1684.355,TURNO 3,41.61840585862244
2020-08-23 01:15:49,69.09283,1669.594,TURNO 3,41.38301287618427
2020-08-23 01:30:47,69.14688000000001,1669.6979999999999,TURNO 3,41.41280638774198
2020-08-23 01:45:46,69.46632,1665.6429999999998,TURNO 3,41.70540746126271
2020-08-23 02:00:54,69.28856999999999,1669.754,TURNO 3,41.49627430148393
2020-08-23 02:15:52,69.46728,1683.432,TURNO 3,41.26527237215403
2020-08-23 02:30:50,69.62416999999999,1686.444,TURNO 3,41.284602394150056
2020-08-23 02:45:48,69.66225,1696.38,TURNO 3,41.06523892052488
2020-08-23 03:00:47,69.91384000000001,1700.286,TURNO 3,41.11887059000663
2020-08-23 03:15:49,70.20267,1698.499,TURNO 3,41.33218212080195
2020-08-23 03:39:24,41.678020000000004,962.2581,TURNO 3,43.312724517465746
2020-08-23 03:54:22,74.09848000000001,1695.921,TURNO 3,43.69217669926842
2020-08-23 04:09:23,71.09295999999999,1708.969,TURNO 3,41.59991199372252
2020-08-23 04:24:21,69.80405,1708.3929999999998,TURNO 3,40.859480224983365
2020-08-23 04:41:07,61.63746,1469.5379999999998,TURNO 3,41.94342711791053
2020-08-24 00:00:47,0.0,0.0,TURNO 3,0.0
2020-08-24 09:47:26,0.0,0.0,TURNO 1,0.0
2020-08-24 10:21:15,0.0,0.0,TURNO 1,0.0
2020-08-24 10:36:12,0.0,0.0,TURNO 1,0.0
2020-08-24 10:51:09,0.0,0.0,TURNO 1,0.0
2020-08-24 11:06:07,0.0,0.0,TURNO 1,0.0
2020-08-24 11:21:15,85.44537,1783.237,TURNO 1,47.91587994192583
2020-08-24 11:36:13,91.51099,1796.2520000000002,TURNO 1,50.94551878021569
2020-08-24 13:18:38,49.38286,1121.49,TURNO 1,44.03325932464846
2020-08-24 13:48:02,23.76524,697.7202,TURNO 1,34.06127556576404
2020-08-24 14:14:02,67.4375,1346.066,TURNO 2,50.09969793457379
2020-08-24 14:29:00,0.0,0.0,TURNO 2,0.0
2020-08-24 14:49:35,0.0,0.0,TURNO 2,0.0
2020-08-24 15:05:47,20.067529999999998,447.8155,TURNO 2,44.81204871202537
2020-08-24 15:25:46,42.233670000000004,858.6995,TURNO 2,49.183294039416595
2020-08-24 15:40:46,75.49143000000001,1512.9360000000001,TURNO 2,49.897305636193465
2020-08-24 15:55:41,80.33061,1869.2160000000001,TURNO 2,42.9755630167942
2020-08-24 16:11:07,77.92509,1912.783,TURNO 2,40.73911677383164
2020-08-24 16:25:44,77.49515,2063.221,TURNO 2,37.56027589870401
2020-08-24 16:41:24,30.898709999999998,1716.598,TURNO 2,17.999968542431017
2020-08-24 17:04:34,0.0,0.0,TURNO 2,0.0
2020-08-25 09:09:05,69.41894,1665.394,TURNO 1,41.68319328639349
2020-08-25 09:14:12,68.76249,1671.017,TURNO 1,41.1500840506111
2020-08-25 09:29:07,68.63743000000001,1663.3410000000001,TURNO 1,41.26479777748519
2020-08-25 09:44:05,68.50861,1676.401,TURNO 1,40.86648122972964
2020-08-25 09:59:03,68.56342,1672.1129999999998,TURNO 1,41.00405893620826
2020-08-25 10:14:12,68.45373000000001,1674.2720000000002,TURNO 1,40.88566851742131
2020-08-25 10:30:03,30.469179999999998,748.823,TURNO 1,40.68942860996523
2020-08-25 10:55:23,0.0,0.0,TURNO 1,0.0
2020-08-25 11:16:41,42.00776,1028.67,TURNO 1,40.83696423537188
2020-08-25 11:31:39,74.23684,1779.905,TURNO 1,41.708315893263965
2020-08-25 11:46:39,69.80419,1766.9289999999999,TURNO 1,39.505939401073846
2020-08-25 12:01:38,69.67909,1699.1729999999998,TURNO 1,41.00764901513855
2020-08-25 12:16:37,69.53031,1721.733,TURNO 1,40.38390970028454
2020-08-25 12:31:41,69.75201,1712.1670000000001,TURNO 1,40.7390225369371
2020-08-25 12:46:34,69.63721,1728.41,TURNO 1,40.28975185285898
2020-08-25 13:03:28,23.185489999999998,568.9396,TURNO 1,40.75211147193831
2020-08-25 13:31:58,0.0,0.0,TURNO 1,0.0
2020-08-25 14:01:54,0.0,0.0,TURNO 2,0.0
2020-08-25 14:19:30,64.68427,1433.66,TURNO 2,45.11827769485094
2020-08-25 14:34:39,74.71434,1747.22,TURNO 2,42.76183880679022
2020-08-25 14:49:37,41.56844,1323.755,TURNO 2,31.401913496077444
2020-08-25 15:05:38,61.917759999999994,1355.652,TURNO 2,45.673786487977736
2020-08-25 15:20:37,73.58953000000001,1889.787,TURNO 2,38.940647808456724
2020-08-25 15:35:46,72.28761,1792.3110000000001,TURNO 2,40.33206848588219
2020-08-25 15:50:44,72.1886,1736.644,TURNO 2,41.56787459030175
2020-08-25 16:05:42,72.1791,1755.839,TURNO 2,41.10804008795795
2020-08-25 16:20:40,71.24831,1745.479,TURNO 2,40.81877238282443
2020-08-25 16:35:38,70.43418,1756.369,TURNO 2,40.10215393234565
2020-08-25 16:50:36,70.79524,1742.4289999999999,TURNO 2,40.63020071406066
2020-08-25 17:05:45,71.09315,1748.2220000000002,TURNO 2,40.665973772209696
2020-08-25 17:29:42,7.527842,184.7897,TURNO 2,40.73734629148702
2020-08-25 17:48:22,0.0,0.0,TURNO 2,0.0
2020-08-25 18:11:45,28.416809999999998,579.2142,TURNO 2,49.06096915441645
2020-08-25 18:26:43,81.41281,1707.609,TURNO 2,47.67649385778594
2020-08-25 18:41:41,76.00863000000001,1772.8229999999999,TURNO 2,42.87434786213853
2020-08-25 18:56:39,74.63585,1762.451,TURNO 2,42.347758888048524
2020-08-25 19:11:47,74.4353,1764.776,TURNO 2,42.17832744778941
2020-08-25 19:26:44,74.6168,1767.0020000000002,TURNO 2,42.22790919308523
2020-08-25 19:41:42,73.44085,1762.182,TURNO 2,41.67608680601663
2020-08-25 19:56:39,73.09541999999999,1772.828,TURNO 2,41.230971081232916
2020-08-25 20:11:47,73.92118,1771.477,TURNO 2,41.72855758217578
2020-08-25 20:26:45,73.92133000000001,1761.7220000000002,TURNO 2,41.959701927999994
2020-08-25 20:41:43,73.68349,1769.3870000000002,TURNO 2,41.643512696770124
2020-08-25 20:56:41,73.42803,1768.5510000000002,TURNO 2,41.51875179172102
2020-08-25 21:11:49,22.83725,552.2966,TURNO 2,41.34961178468236
2020-08-25 21:36:15,2.931669,93.28376999999999,TURNO 2,31.427428372588288
2020-08-25 21:51:13,73.81891999999999,1535.932,TURNO 2,48.06132042303956
2020-08-25 22:06:10,78.70544,1773.082,TURNO 3,44.38905814846691
2020-08-25 22:21:18,76.49022,1764.233,TURNO 3,43.35607598316095
2020-08-25 22:36:15,74.5628,1777.024,TURNO 3,41.959365771086944
2020-08-25 22:51:13,75.24466,1781.904,TURNO 3,42.22711212276306
2020-08-25 23:06:10,76.63509,1766.993,TURNO 3,43.370341591619216
2020-08-25 23:21:18,76.56744,1760.215,TURNO 3,43.498913485000415
2020-08-25 23:36:16,79.33022,1719.773,TURNO 3,46.12830879424203
2020-08-25 23:51:15,24.95048,503.545,TURNO 3,49.54965296050998
2020-08-26 00:00:46,0.0,0.0,TURNO 3,0.0
2020-08-26 00:15:54,0.0,0.0,TURNO 3,0.0
2020-08-26 00:30:52,75.69909,1628.396,TURNO 3,46.48690490519505
2020-08-26 00:45:50,86.60401999999999,1947.306,TURNO 3,44.47376015890671
2020-08-26 01:00:48,84.78648000000001,1960.786,TURNO 3,43.24106761268186
2020-08-26 01:15:46,85.16073,1965.894,TURNO 3,43.31908536268995
2020-08-26 01:30:44,83.57264,1963.1629999999998,TURNO 3,42.570402967048594
2020-08-26 01:45:53,83.52124,1955.95,TURNO 3,42.70111199161533
2020-08-26 02:00:51,82.89975,1959.994,TURNO 3,42.29592029363356
2020-08-26 02:15:49,83.15455,1966.7079999999999,TURNO 3,42.28108595683752
2020-08-26 02:30:48,80.59779,1871.775,TURNO 3,43.059550426733985
2020-08-26 02:45:46,74.65128,1746.82,TURNO 3,42.7355308503452
2020-08-26 03:00:55,75.16736999999999,1763.249,TURNO 3,42.63003693749436
2020-08-26 03:26:58,0.38755320000000004,9.11694,TURNO 3,42.50913135328302
2020-08-26 03:47:33,0.0,0.0,TURNO 3,0.0
2020-08-26 04:02:31,76.66125,1513.399,TURNO 3,50.65501563037904
2020-08-26 04:17:29,82.8693,1749.8929999999998,TURNO 3,47.35678124319601
2020-08-26 04:32:29,83.42184,1719.5020000000002,TURNO 3,48.51511658608131
2020-08-26 04:47:37,79.47683,1700.566,TURNO 3,46.73551629281074
2020-08-26 05:05:56,41.72483,959.4188,TURNO 3,43.48969396889032
2020-08-26 05:20:54,83.18005,1630.195,TURNO 3,51.02460135137207
2020-08-26 05:35:52,85.31945,1963.066,TURNO 3,43.46234410865452
2020-08-26 05:50:50,83.56882,1952.402,TURNO 3,42.80308051313203
2020-08-26 06:05:49,82.15852,1963.882,TURNO 1,41.83475381922131
2020-08-26 06:20:47,81.9166,1943.892,TURNO 1,42.14050986371671
2020-08-26 06:35:56,74.5968,1749.3,TURNO 1,42.64380037729378
2020-08-26 06:50:54,73.98828,1757.714,TURNO 1,42.093469130928014
2020-08-26 07:05:53,73.38920999999999,1781.806,TURNO 1,41.18810353091189
2020-08-26 07:20:51,73.03459000000001,1791.649,TURNO 1,40.76389404397849
2020-08-26 07:35:49,72.13048,1798.0729999999999,TURNO 1,40.11543469036019
2020-08-26 08:01:43,31.51564,787.0671,TURNO 1,40.04187190647405
2020-08-26 08:16:41,15.41932,378.9359,TURNO 1,40.691103693263166
2020-08-26 08:31:39,75.38184,1710.089,TURNO 1,44.08065311220644
2020-08-26 08:46:48,74.11331,1845.543,TURNO 1,40.157996860544564
2020-08-26 09:01:46,78.8936,1965.5379999999998,TURNO 1,40.13842520470223
2020-08-26 09:16:44,77.57005,1947.3970000000002,TURNO 1,39.83268434736214
2020-08-26 09:31:42,77.17822,1952.354,TURNO 1,39.5308535234901
2020-08-26 09:46:40,82.34066,2114.498,TURNO 1,38.94099687017912
2020-08-26 10:01:39,82.77279,2159.544,TURNO 1,38.328827752525534
2020-08-26 10:16:47,80.6488,2092.1710000000003,TURNO 1,38.547900721308146
2020-08-26 10:31:46,75.45438,1907.499,TURNO 1,39.556707500239845
2020-08-26 10:46:44,68.50758,1736.912,TURNO 1,39.442170933242444
2020-08-26 11:01:42,67.334,1643.6860000000001,TURNO 1,40.965245186732744
2020-08-26 11:16:40,67.79341,1692.604,TURNO 1,40.05272940392436
2020-08-26 11:31:39,69.30288,1757.241,TURNO 1,39.43846063232078
2020-08-26 11:46:47,66.2876,1663.6229999999998,TURNO 1,39.84532553348926
2020-08-26 12:01:46,68.18988,1742.2520000000002,TURNO 1,39.13893053358527
2020-08-26 12:16:45,68.9893,1785.5739999999998,TURNO 1,38.6370433261237
2020-08-26 12:31:42,68.96239,1772.8570000000002,TURNO 1,38.89901441571429
2020-08-26 12:46:41,70.68436,1781.856,TURNO 1,39.668951924285686
2020-08-26 13:04:19,39.16564,985.9211,TURNO 1,39.7249232215438
2020-08-26 13:25:28,3.528172,101.5589,TURNO 1,34.74015571259634
2020-08-26 13:40:26,73.54942,1495.74,TURNO 1,49.172596841697086
2020-08-26 14:06:41,22.764860000000002,509.0144,TURNO 2,44.7234105754179
2020-08-26 14:25:20,31.85015,666.1218,TURNO 2,47.81430363035709
2020-08-26 14:40:19,77.48634,1710.481,TURNO 2,45.3009065870945
2020-08-26 14:55:19,76.27215,1842.629,TURNO 2,41.393112775279235
2020-08-26 15:10:16,81.62656,2125.444,TURNO 2,38.40447454743573
2020-08-26 15:25:24,83.28322,2227.054,TURNO 2,37.39613857589443
2020-08-26 15:40:26,82.4341,2235.574,TURNO 2,36.87379617046897
2020-08-26 15:55:26,76.49264000000001,1969.234,TURNO 2,38.843855021800366
2020-08-26 16:10:23,70.63391999999999,1756.422,TURNO 2,40.21466367421951
2020-08-26 16:25:21,70.0023,1744.16,TURNO 2,40.13525135308687
2020-08-26 16:40:20,70.21822,1738.432,TURNO 2,40.391697805838824
2020-08-26 16:55:18,70.48071,1759.636,TURNO 2,40.054141879343234
2020-08-26 17:10:16,70.97353000000001,1761.4560000000001,TURNO 2,40.29253640170405
2020-08-26 17:30:01,31.064420000000002,773.5061,TURNO 2,40.16053654909768
2020-08-26 17:44:59,7.394845,200.6935,TURNO 2,36.84645990029573
2020-08-26 18:00:06,76.04966999999999,1597.421,TURNO 2,47.60778154287442
2020-08-26 18:15:04,75.02795,1763.366,TURNO 2,42.54814372058892
2020-08-26 18:30:02,71.69874,1760.319,TURNO 2,40.73053804452489
2020-08-26 18:45:00,71.33516999999999,1754.326,TURNO 2,40.662436742087834
2020-08-26 19:00:08,71.61124000000001,1765.289,TURNO 2,40.5662982095283
2020-08-26 19:15:06,71.62746,1778.851,TURNO 2,40.266138085764354
2020-08-26 19:30:04,71.62181,1772.226,TURNO 2,40.41347435372238
2020-08-26 19:45:02,71.73909,1778.065,TURNO 2,40.34671960811332
2020-08-26 20:00:00,73.07104,1766.756,TURNO 2,41.35887468331789
2020-08-26 20:14:59,73.57008,1767.0339999999999,TURNO 2,41.63478461648163
2020-08-26 20:30:07,73.50184,1777.835,TURNO 2,41.34345425756608
2020-08-26 20:45:06,74.65951,1778.855,TURNO 2,41.97054284919231
2020-08-26 21:00:04,73.63121,1774.726,TURNO 2,41.48877629560844
2020-08-26 21:15:02,73.6,1773.0,TURNO 2,41.51156232374507
2020-08-26 21:30:00,73.56514,1761.744,TURNO 2,41.75699761145774
2020-08-26 21:44:59,73.62298,1745.046,TURNO 2,42.18970732003626
2020-08-26 22:13:40,20.939120000000003,495.0021,TURNO 3,42.30107306615468
2020-08-26 22:28:39,53.520869999999995,1153.487,TURNO 3,46.39919652323779
2020-08-26 22:43:36,85.34573,1975.338,TURNO 3,43.20563366876961
2020-08-26 22:58:35,77.05514000000001,1884.724,TURNO 3,40.884044560370654
2020-08-26 23:13:36,73.79372,1741.58,TURNO 3,42.37170844865007
2020-08-26 23:28:35,73.59759,1739.1529999999998,TURNO 3,42.31806517310438
2020-08-26 23:43:34,73.07755,1735.443,TURNO 3,42.108873642061425
2020-08-26 23:58:32,73.33062,1733.77,TURNO 3,42.295471717701886
2020-08-27 00:00:50,10.92296,255.0684,TURNO 3,42.823650440430875
2020-08-27 00:15:47,73.54536,1727.016,TURNO 3,42.5852221403855
2020-08-27 00:30:46,73.22775,1717.359,TURNO 3,42.63974509697739
2020-08-27 00:55:34,40.88957,961.6683,TURNO 3,42.51941131885079
2020-08-27 01:16:52,0.0,0.0,TURNO 3,0.0
2020-08-27 01:35:10,56.88438000000001,1158.112,TURNO 3,49.11820272996049
2020-08-27 01:50:09,79.79566,1719.454,TURNO 3,46.40755728271882
2020-08-27 02:05:09,76.54188,1717.5729999999999,TURNO 3,44.563974864532696
2020-08-27 02:20:07,75.10153000000001,1732.724,TURNO 3,43.34304251571515
2020-08-27 02:35:06,76.56988,1729.191,TURNO 3,44.280753253978304
2020-08-27 02:50:03,78.71924,1750.7939999999999,TURNO 3,44.9620229450181
2020-08-27 03:05:13,77.98528,1774.769,TURNO 3,43.94108754435084
2020-08-27 03:20:11,81.57634,1951.1070000000002,TURNO 3,41.81028513556662
2020-08-27 03:35:09,81.48006,1955.5,TURNO 3,41.667123497826644
2020-08-27 03:50:08,81.11443,1959.76,TURNO 3,41.3899814262971
2020-08-27 04:05:06,80.85463,1956.579,TURNO 3,41.324490347693605
2020-08-27 04:20:04,80.94975,1940.53,TURNO 3,41.715278815581314
2020-08-27 04:35:03,80.94053000000001,1929.6070000000002,TURNO 3,41.94663991165041
2020-08-27 04:50:11,80.13099,1920.773,TURNO 3,41.71809474622977
2020-08-27 05:05:09,79.87677,1922.777,TURNO 3,41.54239935260303
2020-08-27 05:20:08,80.48177,1928.7379999999998,TURNO 3,41.72768411261665
2020-08-27 05:35:05,80.88637,1927.662,TURNO 3,41.96086762098334
2020-08-27 05:50:03,80.66248,1924.352,TURNO 3,41.91669715311959
2020-08-27 06:22:05,8.2287,196.7689,TURNO 1,41.81910860913488
2020-08-27 06:37:03,12.51929,316.1017,TURNO 1,39.6052599527304
2020-08-27 06:52:01,77.06039,1632.4089999999999,TURNO 1,47.20654566349487
2020-08-27 07:07:00,73.69749,1750.8210000000001,TURNO 1,42.093103749612325
2020-08-27 07:21:58,71.9948,1758.114,TURNO 1,40.95001803068516
2020-08-27 07:36:56,71.55852,1727.09,TURNO 1,41.43300001737026
2020-08-27 07:52:05,71.34106,1710.9,TURNO 1,41.697971827693024
2020-08-27 08:07:03,70.57106999999999,1706.775,TURNO 1,41.34761172386518
2020-08-27 08:22:01,70.26385,1707.839,TURNO 1,41.141963616008304
2020-08-27 08:37:00,39.93418,1021.091,TURNO 1,39.10932522174811
2020-08-27 08:51:57,50.102059999999994,1234.245,TURNO 1,40.593285773894166
2020-08-27 09:06:55,71.95028,1912.067,TURNO 1,37.6295809717965
2020-08-27 09:22:04,75.85905,2002.352,TURNO 1,37.88497227260741
2020-08-27 09:37:03,79.06184,1908.7320000000002,TURNO 1,41.421131934708484
2020-08-27 09:52:01,78.96101,1912.658,TURNO 1,41.283392012581444
2020-08-27 10:06:59,71.23905,1724.2910000000002,TURNO 1,41.314981055981846
2020-08-27 10:21:57,68.51324,1714.408,TURNO 1,39.96320595797499
2020-08-27 10:36:55,69.59411,1709.674,TURNO 1,40.70607028006509
2020-08-27 10:52:04,69.59456999999999,1707.5839999999998,TURNO 1,40.75616192234174
2020-08-27 11:07:02,69.87699,1718.5,TURNO 1,40.6616176898458
2020-08-27 11:22:00,69.55028,1722.365,TURNO 1,40.380685859269086
2020-08-27 11:36:59,69.63316999999999,1736.655,TURNO 1,40.096144599819766
2020-08-27 11:51:57,69.99763,1712.56,TURNO 1,40.87309641705984
2020-08-27 12:06:55,69.69739,1719.004,TURNO 1,40.54521688140342
2020-08-27 12:22:04,69.71566999999999,1723.783,TURNO 1,40.443414281263934
2020-08-27 12:37:02,69.91917,1720.111,TURNO 1,40.64805701492519
2020-08-27 12:52:00,69.12563,1723.9589999999998,TURNO 1,40.09702666942776
2020-08-27 13:06:59,70.54526,1726.815,TURNO 1,40.8528186285155
2020-08-27 13:21:57,71.39274,1733.908,TURNO 1,41.17446831089078
2020-08-27 13:36:55,70.45007,1728.276,TURNO 1,40.76320564539459
2020-08-27 13:52:04,69.9808,1729.842,TURNO 1,40.455024216084475
2020-08-27 14:07:01,70.23557,1740.445,TURNO 2,40.354949452582524
2020-08-27 14:22:00,71.72608000000001,1746.2179999999998,TURNO 2,41.07510058881538
2020-08-27 14:37:14,71.5994,1769.035,TURNO 2,40.47370459035576
2020-08-27 15:03:11,36.05321,888.89,TURNO 2,40.55981055023681
2020-08-27 15:11:17,0.0,0.0,TURNO 2,0.0
2020-08-27 15:26:17,62.53171,1314.8270000000002,TURNO 2,47.55888797537622
2020-08-27 15:41:14,84.03545,1980.085,TURNO 2,42.440324531522634
2020-08-27 15:57:37,15.26494,566.9553,TURNO 2,26.924415381600628
2020-08-27 16:12:34,65.32774,1416.876,TURNO 2,46.106885853102185
2020-08-27 16:27:32,87.11354,2156.368,TURNO 2,40.39827153806771
2020-08-27 16:42:40,88.33406,2311.288,TURNO 2,38.21854308074113
2020-08-27 16:57:40,86.056,2149.498,TURNO 2,40.035394310671606
2020-08-27 17:12:37,82.40012,2134.96,TURNO 2,38.59562708434818
2020-08-27 17:27:36,82.69733000000001,2163.236,TURNO 2,38.22852892610885
2020-08-27 17:42:35,82.68751999999999,2146.078,TURNO 2,38.529596780732106
2020-08-27 17:57:33,82.95506,2160.992,TURNO 2,38.387490559891006
2020-08-27 18:12:32,83.24319,2165.766,TURNO 2,38.43591135884486
2020-08-27 18:27:41,83.36581,2175.205,TURNO 2,38.325495757871096
2020-08-27 18:42:40,83.34151999999999,2192.47,TURNO 2,38.0126159080854
2020-08-27 18:57:38,83.27024,2211.125,TURNO 2,37.659670981966194
2020-08-27 19:12:36,84.40701999999999,2207.6279999999997,TURNO 2,38.23425867039193
2020-08-27 19:27:35,85.1173,2211.357,TURNO 2,38.49098087735268
2020-08-27 19:42:34,86.45398,2217.763,TURNO 2,38.982515264255014
2020-08-27 19:58:36,65.35725,1693.8220000000001,TURNO 2,38.585666026300274
2020-08-27 20:33:16,0.0,0.0,TURNO 2,0.0
2020-08-27 20:56:30,18.32347,499.2033,TURNO 2,36.70542642646794
2020-08-27 21:11:28,80.07366999999999,1687.362,TURNO 2,47.4549444636065
2020-08-27 21:26:37,53.21921999999999,1219.883,TURNO 2,43.62649532783061
2020-08-27 21:45:38,31.866809999999997,779.7339,TURNO 2,40.86882717296247
2020-08-27 22:00:36,77.80115,1740.558,TURNO 3,44.6989701003931
2020-08-27 22:15:35,75.51227,1780.026,TURNO 3,42.422003948256936
2020-08-27 22:30:33,80.59928000000001,1952.921,TURNO 3,41.27114204824466
2020-08-27 22:45:31,78.92034,1943.967,TURNO 3,40.597571872362025
2020-08-27 23:00:40,78.83546,1933.622,TURNO 3,40.77087455562669
2020-08-27 23:15:39,79.69426999999999,1928.6770000000001,TURNO 3,41.32069288947812
2020-08-27 23:30:37,79.83223000000001,1929.3129999999999,TURNO 3,41.37857879981113
2020-08-27 23:45:35,79.44223000000001,1932.895,TURNO 3,41.10012701155521
2020-08-28 00:00:34,75.32999000000001,1873.922,TURNO 3,40.19910647294818
2020-08-28 00:00:46,1.110715,26.692629999999998,TURNO 3,41.61129869930389